Admin2,Combined Key,Country Region,Last Update,Lat,Long,Province State,Table Name,Active,Case Fatality Ratio,Confirmed,Deaths,Incident Rate,Recovered,Selector
Chickasaw,"Chickasaw, Mississippi, US",US,5/1/2021,33.91983202,-88.9481545,Mississippi,covid_3.csv,,2.760290557,2065,57,12073.905162837,,57
Choctaw,"Choctaw, Mississippi, US",US,5/1/2021,33.34598242,-89.24809382,Mississippi,covid_3.csv,,2.393617021,752,18,9159.561510353,,18
Claiborne,"Claiborne, Mississippi, US",US,5/1/2021,31.97061673,-90.90702196,Mississippi,covid_3.csv,,2.938295788,1021,30,11359.590565198,,30
Clarke,"Clarke, Mississippi, US",US,5/1/2021,32.04158545,-88.6889622,Mississippi,covid_3.csv,,4.433221100,1782,79,11466.443600798,,79
Clay,"Clay, Mississippi, US",US,5/1/2021,33.65358105,-88.77784255,Mississippi,covid_3.csv,,2.930005426,1843,54,9541.312901222,,54
Coahoma,"Coahoma, Mississippi, US",US,5/1/2021,34.22772299,-90.60415045,Mississippi,covid_3.csv,,2.695325827,2931,79,13248.056409329,,79
Copiah,"Copiah, Mississippi, US",US,5/1/2021,31.86977774,-90.44565118,Mississippi,covid_3.csv,,2.198173825,2957,65,10536.255122038,,65
Covington,"Covington, Mississippi, US",US,5/1/2021,31.63225413,-89.55389939,Mississippi,covid_3.csv,,3.125,2560,80,13736.853402018,,80
DeSoto,"DeSoto, Mississippi, US",US,5/1/2021,34.87625235,-89.99091418,Mississippi,covid_3.csv,,1.200694151,21321,256,11528.292194977,,256
Forrest,"Forrest, Mississippi, US",US,5/1/2021,31.18961454,-89.25832496,Mississippi,covid_3.csv,,1.955380577,7620,149,10173.972255231,,149
Franklin,"Franklin, Mississippi, US",US,5/1/2021,31.47786634,-90.89672989,Mississippi,covid_3.csv,,2.767749699,831,23,10774.017891871,,23
George,"George, Mississippi, US",US,5/1/2021,30.86259065,-88.64436789,Mississippi,covid_3.csv,,1.916802610,2452,47,10008.163265306,,47
Greene,"Greene, Mississippi, US",US,5/1/2021,31.21444233,-88.63922281,Mississippi,covid_3.csv,,2.538461538,1300,33,9568.673634624,,33
Grenada,"Grenada, Mississippi, US",US,5/1/2021,33.77036166,-89.80245083,Mississippi,covid_3.csv,,3.281853282,2590,85,12477.117255998,,85
Hancock,"Hancock, Mississippi, US",US,5/1/2021,30.41830223,-89.48851033,Mississippi,covid_3.csv,,2.287842511,3759,86,7891.753443063,,86
Harrison,"Harrison, Mississippi, US",US,5/1/2021,30.51359752,-89.12467576,Mississippi,covid_3.csv,,1.725401748,17735,306,8523.164167628,,306
Hinds,"Hinds, Mississippi, US",US,5/1/2021,32.2656285,-90.44435448,Mississippi,covid_3.csv,,2.048085485,20214,414,8718.944099379,,414
Holmes,"Holmes, Mississippi, US",US,5/1/2021,33.12345854,-90.08923538,Mississippi,covid_3.csv,,3.825717322,1882,72,11064.079952969,,72
Humphreys,"Humphreys, Mississippi, US",US,5/1/2021,33.12825718,-90.52252707,Mississippi,covid_3.csv,,3.357817419,953,32,11817.956349206,,32
Issaquena,"Issaquena, Mississippi, US",US,5/1/2021,32.72531359,-90.97392828,Mississippi,covid_3.csv,,3.571428571,168,6,12660.135644310,,6
Itawamba,"Itawamba, Mississippi, US",US,5/1/2021,34.27993475,-88.3606733,Mississippi,covid_3.csv,,2.575250836,2990,77,12783.240701154,,77
Jackson,"Jackson, Mississippi, US",US,5/1/2021,30.54020656,-88.64184064,Mississippi,covid_3.csv,,1.840903989,13363,246,9304.608785868,,246
Jasper,"Jasper, Mississippi, US",US,5/1/2021,32.01922104,-89.11786866,Mississippi,covid_3.csv,,2.175883953,2206,48,13465.177317952,,48
Jefferson,"Jefferson, Mississippi, US",US,5/1/2021,31.73397872,-91.03764977,Mississippi,covid_3.csv,,4.301075269,651,28,9313.304721030,,28
Jefferson Davis,"Jefferson Davis, Mississippi, US",US,5/1/2021,31.56884708,-89.8267099,Mississippi,covid_3.csv,,2.999062793,1067,32,9588.425593098,,32
Jones,"Jones, Mississippi, US",US,5/1/2021,31.62257767,-89.168969,Mississippi,covid_3.csv,,1.951161120,8354,163,12267.614320538,,163
Kemper,"Kemper, Mississippi, US",US,5/1/2021,32.75462946,-88.64105766,Mississippi,covid_3.csv,,2.922755741,958,28,9833.709710532,,28
Lafayette,"Lafayette, Mississippi, US",US,5/1/2021,34.35687874,-89.48490961,Mississippi,covid_3.csv,,1.921198307,6142,118,11370.07349266,,118
Lamar,"Lamar, Mississippi, US",US,5/1/2021,31.20572971,-89.5077704,Mississippi,covid_3.csv,,1.372960749,6191,85,9773.771371738,,85
Lauderdale,"Lauderdale, Mississippi, US",US,5/1/2021,32.40419769,-88.66229662,Mississippi,covid_3.csv,,3.325020781,7218,240,9737.605396290,,240
Lawrence,"Lawrence, Mississippi, US",US,5/1/2021,31.55147224,-90.10841127,Mississippi,covid_3.csv,,1.795472287,1281,23,10177.975528365,,23
Leake,"Leake, Mississippi, US",US,5/1/2021,32.7536828,-89.52402044,Mississippi,covid_3.csv,,2.765151515,2640,73,11586.061616782,,73
Lee,"Lee, Mississippi, US",US,5/1/2021,34.2918775,-88.68149954,Mississippi,covid_3.csv,,1.719629928,9944,171,11639.121681727,,171
Leflore,"Leflore, Mississippi, US",US,5/1/2021,33.55545125,-90.29900733,Mississippi,covid_3.csv,,3.587830080,3484,125,12362.062236100,,125
Lincoln,"Lincoln, Mississippi, US",US,5/1/2021,31.53288662,-90.45391915,Mississippi,covid_3.csv,,2.800407332,3928,110,11501.185840190,,110
Lowndes,"Lowndes, Mississippi, US",US,5/1/2021,33.47386518,-88.4419153,Mississippi,covid_3.csv,,2.268431002,6348,144,10833.688881304,,144
Madison,"Madison, Mississippi, US",US,5/1/2021,32.63389156,-90.03513564,Mississippi,covid_3.csv,,2.142501246,10035,215,9442.750677507,,215
Marion,"Marion, Mississippi, US",US,5/1/2021,31.23132643,-89.8209217,Mississippi,covid_3.csv,,2.980625931,2684,80,10922.557278314,,80
Marshall,"Marshall, Mississippi, US",US,5/1/2021,34.76216286,-89.50299462,Mississippi,covid_3.csv,,2.358058608,4368,103,12376.041253471,,103
Monroe,"Monroe, Mississippi, US",US,5/1/2021,33.89236763,-88.4808438,Mississippi,covid_3.csv,,3.256611166,4084,133,11585.158288891,,133
Montgomery,"Montgomery, Mississippi, US",US,5/1/2021,33.49419589,-89.61729103,Mississippi,covid_3.csv,,3.328050713,1262,42,12910.485933504,,42
Neshoba,"Neshoba, Mississippi, US",US,5/1/2021,32.75339664,-89.11726492,Mississippi,covid_3.csv,,4.377020642,4021,176,13809.327563706,,176
Newton,"Newton, Mississippi, US",US,5/1/2021,32.40021118,-89.11843336,Mississippi,covid_3.csv,,2.469635628,2470,61,11751.831763251,,61
Noxubee,"Noxubee, Mississippi, US",US,5/1/2021,33.11009499,-88.56949061,Mississippi,covid_3.csv,,2.681388013,1268,34,12172.410482865,,34
Oktibbeha,"Oktibbeha, Mississippi, US",US,5/1/2021,33.42491685,-88.87905132,Mississippi,covid_3.csv,,2.133681690,4593,98,9262.508318713,,98
Panola,"Panola, Mississippi, US",US,5/1/2021,34.36398677,-89.95064249,Mississippi,covid_3.csv,,2.273730684,4530,103,13248.713149275,,103
Pearl River,"Pearl River, Mississippi, US",US,5/1/2021,30.77090935,-89.58677275,Mississippi,covid_3.csv,,3.212851406,4482,144,8070.586116863,,144
Perry,"Perry, Mississippi, US",US,5/1/2021,31.17161885,-88.99281835,Mississippi,covid_3.csv,,3.018268467,1259,38,10515.326150505,,38
Pike,"Pike, Mississippi, US",US,5/1/2021,31.17507789,-90.40392572,Mississippi,covid_3.csv,,3.201219512,3280,105,8348.605172063,,105
Pontotoc,"Pontotoc, Mississippi, US",US,5/1/2021,34.226046,-89.03636807,Mississippi,covid_3.csv,,1.719197708,4188,72,13016.721576428,,72
Prentiss,"Prentiss, Mississippi, US",US,5/1/2021,34.61810501,-88.51986294,Mississippi,covid_3.csv,,2.122302158,2780,59,11064.236249304,,59
Quitman,"Quitman, Mississippi, US",US,5/1/2021,34.25157572,-90.28908,Mississippi,covid_3.csv,,2.012578616,795,16,11704.946996466,,16
Rankin,"Rankin, Mississippi, US",US,5/1/2021,32.26469147,-89.94537876,Mississippi,covid_3.csv,,2.056213018,13520,278,8707.356814859,,278
Scott,"Scott, Mississippi, US",US,5/1/2021,32.4067041,-89.53789439,Mississippi,covid_3.csv,,2.325581395,3139,73,11161.285734604,,73
Sharkey,"Sharkey, Mississippi, US",US,5/1/2021,32.88149103,-90.8159538,Mississippi,covid_3.csv,,3.393213573,501,17,11594.538301319,,17
Simpson,"Simpson, Mississippi, US",US,5/1/2021,31.91282117,-89.91716179,Mississippi,covid_3.csv,,2.998296422,2935,88,11009.828194163,,88
Smith,"Smith, Mississippi, US",US,5/1/2021,32.01744532,-89.50644846,Mississippi,covid_3.csv,,2.100061767,1619,34,10172.153807489,,34
Stone,"Stone, Mississippi, US",US,5/1/2021,30.79187949,-89.11547539,Mississippi,covid_3.csv,,1.825221239,1808,33,9860.383944154,,33
Sunflower,"Sunflower, Mississippi, US",US,5/1/2021,33.60192578,-90.58882684,Mississippi,covid_3.csv,,2.689778840,3346,90,13325.368379132,,90
Tallahatchie,"Tallahatchie, Mississippi, US",US,5/1/2021,33.95339918,-90.1729398,Mississippi,covid_3.csv,,2.258610954,1771,40,12824.969222971,,40
Tate,"Tate, Mississippi, US",US,5/1/2021,34.65133709,-89.94485778,Mississippi,covid_3.csv,,2.538531278,3309,84,11683.909466474,,84
Tippah,"Tippah, Mississippi, US",US,5/1/2021,34.76872156,-88.90988194,Mississippi,covid_3.csv,,2.370990237,2868,68,13027.481262775,,68
Tishomingo,"Tishomingo, Mississippi, US",US,5/1/2021,34.74023475,-88.23917219,Mississippi,covid_3.csv,,2.985739750,2244,67,11577.155239127,,67
Tunica,"Tunica, Mississippi, US",US,5/1/2021,34.64967704,-90.37481167,Mississippi,covid_3.csv,,2.394636015,1044,25,10838.870431894,,25
Unassigned,"Unassigned, Mississippi, US",US,5/1/2021,,,Mississippi,covid_3.csv,,,0,0,,,0
Union,"Union, Mississippi, US",US,5/1/2021,34.49162015,-89.00776006,Mississippi,covid_3.csv,,1.863201765,4079,76,14155.821620684,,76
Walthall,"Walthall, Mississippi, US",US,5/1/2021,31.14971548,-90.10446654,Mississippi,covid_3.csv,,3.370786517,1335,45,9344.813103738,,45
Warren,"Warren, Mississippi, US",US,5/1/2021,32.35810271,-90.83352619,Mississippi,covid_3.csv,,2.736890524,4348,119,9581.102223397,,119
Washington,"Washington, Mississippi, US",US,5/1/2021,33.28392041,-90.94196237,Mississippi,covid_3.csv,,2.503293808,5313,133,12100.025051812,,133
Wayne,"Wayne, Mississippi, US",US,5/1/2021,31.64135687,-88.69573913,Mississippi,covid_3.csv,,1.563691838,2622,41,12991.131149978,,41
Webster,"Webster, Mississippi, US",US,5/1/2021,33.61300486,-89.28392912,Mississippi,covid_3.csv,,2.794759825,1145,32,11817.525028383,,32
Wilkinson,"Wilkinson, Mississippi, US",US,5/1/2021,31.16078225,-91.31018819,Mississippi,covid_3.csv,,4.511278195,665,30,7705.677867903,,30
Winston,"Winston, Mississippi, US",US,5/1/2021,33.08747908,-89.03391385,Mississippi,covid_3.csv,,3.573003970,2267,81,12626.009468115,,81
Yalobusha,"Yalobusha, Mississippi, US",US,5/1/2021,34.02824175,-89.7076205,Mississippi,covid_3.csv,,2.226345083,1617,36,13354.806739346,,36
Yazoo,"Yazoo, Mississippi, US",US,5/1/2021,32.77890365,-90.39656148,Mississippi,covid_3.csv,,2.229402262,3095,69,10424.385314921,,69
Adair,"Adair, Missouri, US",US,5/1/2021,40.19058551,-92.60078167,Missouri,covid_3.csv,,0.803043111,2366,19,9335.911297005,,19
Andrew,"Andrew, Missouri, US",US,5/1/2021,39.98492163,-94.80163024,Missouri,covid_3.csv,,1.079913607,1852,20,10456.187895212,,20
Atchison,"Atchison, Missouri, US",US,5/1/2021,40.43238737,-95.42970639,Missouri,covid_3.csv,,1.321585903,454,6,8827.532568540,,6
Audrain,"Audrain, Missouri, US",US,5/1/2021,39.215877,-91.84242683,Missouri,covid_3.csv,,2.109548483,2702,57,10642.823381125,,57
Barry,"Barry, Missouri, US",US,5/1/2021,36.70978521,-93.82919888,Missouri,covid_3.csv,,1.563042723,2879,45,8044.371175501,,45
Barton,"Barton, Missouri, US",US,5/1/2021,37.50207671,-94.34757022,Missouri,covid_3.csv,,1.198630137,1168,14,9937.042708865,,14
Bates,"Bates, Missouri, US",US,5/1/2021,38.25271289,-94.34113157,Missouri,covid_3.csv,,2.220520674,1306,29,8075.686371506,,29
Benton,"Benton, Missouri, US",US,5/1/2021,38.29503305,-93.28756116,Missouri,covid_3.csv,,1.935874168,1653,32,8501.774417528,,32
Bollinger,"Bollinger, Missouri, US",US,5/1/2021,37.32449052,-90.02725304,Missouri,covid_3.csv,,1.078167116,1113,12,9173.328937608,,12
Boone,"Boone, Missouri, US",US,5/1/2021,38.99186229,-92.30723575,Missouri,covid_3.csv,,0.515579466,17844,92,9887.899458615,,92
Buchanan,"Buchanan, Missouri, US",US,5/1/2021,39.65816401,-94.80138942,Missouri,covid_3.csv,,1.549799501,9227,143,10561.558536697,,143
Butler,"Butler, Missouri, US",US,5/1/2021,36.71462476,-90.40421163,Missouri,covid_3.csv,,1.010343998,4157,42,9786.242290127,,42
Caldwell,"Caldwell, Missouri, US",US,5/1/2021,39.65620858,-93.98308093,Missouri,covid_3.csv,,1.703800786,763,13,8458.980044346,,13
Callaway,"Callaway, Missouri, US",US,5/1/2021,38.83674754,-91.92186505,Missouri,covid_3.csv,,0.950647249,4944,47,11049.773148872,,47
Camden,"Camden, Missouri, US",US,5/1/2021,38.02199522,-92.76083747,Missouri,covid_3.csv,,2.133922001,4077,87,8804.664723032,,87
Cape Girardeau,"Cape Girardeau, Missouri, US",US,5/1/2021,37.38489388,-89.6843587,Missouri,covid_3.csv,,1.527936146,8770,134,11119.422855042,,134
Carroll,"Carroll, Missouri, US",US,5/1/2021,39.42762566,-93.50626255,Missouri,covid_3.csv,,2.230843841,1031,23,11879.248761378,,23
Carter,"Carter, Missouri, US",US,5/1/2021,36.94160441,-90.96051322,Missouri,covid_3.csv,,1.845018450,542,10,9060.514877967,,10
Cass,"Cass, Missouri, US",US,5/1/2021,38.64789422,-94.353399,Missouri,covid_3.csv,,1.179453263,9072,107,8576.290414067,,107
Cedar,"Cedar, Missouri, US",US,5/1/2021,37.72391475,-93.85445441,Missouri,covid_3.csv,,1.946246525,1079,21,7519.687783121,,21
Chariton,"Chariton, Missouri, US",US,5/1/2021,39.51499357,-92.9629191,Missouri,covid_3.csv,,1.186943620,674,8,9076.218691085,,8
Christian,"Christian, Missouri, US",US,5/1/2021,36.9711783,-93.18537118,Missouri,covid_3.csv,,1.088646967,8359,91,9435.069699193,,91
Clark,"Clark, Missouri, US",US,5/1/2021,40.41040752,-91.73661677,Missouri,covid_3.csv,,1.044776119,670,7,9857.289980874,,7
Clay,"Clay, Missouri, US",US,5/1/2021,39.31132056,-94.41850862,Missouri,covid_3.csv,,1.655729430,9905,164,3962.824267448,,164
Clinton,"Clinton, Missouri, US",US,5/1/2021,39.6013098,-94.40465394,Missouri,covid_3.csv,,3.336755647,1948,65,9555.108647668,,65
Cole,"Cole, Missouri, US",US,5/1/2021,38.50455671,-92.27860244,Missouri,covid_3.csv,,1.346578366,9060,122,11805.329337416,,122
Cooper,"Cooper, Missouri, US",US,5/1/2021,38.844478,-92.80896081,Missouri,covid_3.csv,,1.415836392,1907,27,10768.535772771,,27
Crawford,"Crawford, Missouri, US",US,5/1/2021,37.97663738,-91.30528104,Missouri,covid_3.csv,,1.408450704,2556,36,10685.618729097,,36
Dade,"Dade, Missouri, US",US,5/1/2021,37.431814,-93.8503345,Missouri,covid_3.csv,,2.966841187,573,17,7578.362650443,,17
Dallas,"Dallas, Missouri, US",US,5/1/2021,37.6811355,-93.02127031,Missouri,covid_3.csv,,2.168674699,1245,27,7376.466405972,,27
Daviess,"Daviess, Missouri, US",US,5/1/2021,39.96145298,-93.98519678,Missouri,covid_3.csv,,1.571428571,700,11,8456.148828219,,11
DeKalb,"DeKalb, Missouri, US",US,5/1/2021,39.89201062,-94.40476508,Missouri,covid_3.csv,,2.758007117,1124,31,8958.316729099,,31
Dent,"Dent, Missouri, US",US,5/1/2021,37.60663134,-91.50790473,Missouri,covid_3.csv,,1.785714286,952,17,6113.144545046,,17
Douglas,"Douglas, Missouri, US",US,5/1/2021,36.9325593,-92.49905109,Missouri,covid_3.csv,,2.996670366,901,27,6833.522942738,,27
Dunklin,"Dunklin, Missouri, US",US,5/1/2021,36.27167174,-90.09122243,Missouri,covid_3.csv,,0.785433774,2801,22,9615.186571007,,22
Franklin,"Franklin, Missouri, US",US,5/1/2021,38.41127108,-91.07522826,Missouri,covid_3.csv,,1.711189277,10519,180,10117.633479854,,180
Gasconade,"Gasconade, Missouri, US",US,5/1/2021,38.43947277,-91.50847147,Missouri,covid_3.csv,,2.950819672,1525,45,10369.917040664,,45
Gentry,"Gentry, Missouri, US",US,5/1/2021,40.21097916,-94.40944419,Missouri,covid_3.csv,,2.433090024,822,20,12509.511489880,,20
Greene,"Greene, Missouri, US",US,5/1/2021,37.2575872,-93.34230916,Missouri,covid_3.csv,,1.659098223,27967,464,9542.250397494,,464
Grundy,"Grundy, Missouri, US",US,5/1/2021,40.11406587,-93.56509276,Missouri,covid_3.csv,,3.448275862,986,34,10010.152284264,,34
Harrison,"Harrison, Missouri, US",US,5/1/2021,40.35570088,-93.99222144,Missouri,covid_3.csv,,1.6,875,14,10476.532567050,,14
Henry,"Henry, Missouri, US",US,5/1/2021,38.38482826,-93.79293734,Missouri,covid_3.csv,,1.897154269,2003,38,9177.969208211,,38
Hickory,"Hickory, Missouri, US",US,5/1/2021,37.94163617,-93.3203037,Missouri,covid_3.csv,,2.340093604,641,15,6716.261525566,,15
Holt,"Holt, Missouri, US",US,5/1/2021,40.09799248,-95.2163888,Missouri,covid_3.csv,,2.954545455,440,13,9993.186463775,,13
Howard,"Howard, Missouri, US",US,5/1/2021,39.1435761,-92.69756691,Missouri,covid_3.csv,,0.669216061,1046,7,10458.954104590,,7
Howell,"Howell, Missouri, US",US,5/1/2021,36.77383887,-91.88683935,Missouri,covid_3.csv,,1.236698303,3477,43,8667.148590373,,43
Iron,"Iron, Missouri, US",US,5/1/2021,37.55487945,-90.7735296,Missouri,covid_3.csv,,0.677966102,885,6,8740.740740741,,6
Jackson,"Jackson, Missouri, US",US,5/1/2021,39.01002188,-94.34724536,Missouri,covid_3.csv,,1.110164528,37562,417,5343.017392331,,417
Jasper,"Jasper, Missouri, US",US,5/1/2021,37.20351921,-94.34050458,Missouri,covid_3.csv,,1.515644311,15373,233,12670.611895028,,233
Jefferson,"Jefferson, Missouri, US",US,5/1/2021,38.25926778,-90.53870896,Missouri,covid_3.csv,,1.049148927,22971,241,10205.659295987,,241
Johnson,"Johnson, Missouri, US",US,5/1/2021,38.74719601,-93.80691168,Missouri,covid_3.csv,,1.095428692,4747,52,8780.659243091,,52
Kansas City,"Kansas City, Missouri, US",US,5/1/2021,39.0997,-94.5786,Missouri,covid_3.csv,,1.320528211,43316,572,8859.110366648,,572
Knox,"Knox, Missouri, US",US,5/1/2021,40.12699751,-92.14780832,Missouri,covid_3.csv,,0.534759358,374,2,9446.830007578,,2
Laclede,"Laclede, Missouri, US",US,5/1/2021,37.65896829,-92.5888493,Missouri,covid_3.csv,,2.082695253,3265,68,9139.769896145,,68
Lafayette,"Lafayette, Missouri, US",US,5/1/2021,39.06986886,-93.78076396,Missouri,covid_3.csv,,1.847575058,3031,56,9266.846031552,,56
Lawrence,"Lawrence, Missouri, US",US,5/1/2021,37.10626634,-93.83293097,Missouri,covid_3.csv,,2.397868561,3378,81,8807.195932734,,81
Lewis,"Lewis, Missouri, US",US,5/1/2021,40.09673161,-91.72070156,Missouri,covid_3.csv,,1.283316881,1013,13,10362.111292962,,13
Lincoln,"Lincoln, Missouri, US",US,5/1/2021,39.05345619,-90.95588181,Missouri,covid_3.csv,,0.696864111,5740,40,9726.670394659,,40
Linn,"Linn, Missouri, US",US,5/1/2021,39.87001769,-93.10704106,Missouri,covid_3.csv,,1.104502974,1177,13,9874.161073826,,13
Livingston,"Livingston, Missouri, US",US,5/1/2021,39.78110272,-93.54645978,Missouri,covid_3.csv,,2.419842710,1653,40,10855.716818809,,40
Macon,"Macon, Missouri, US",US,5/1/2021,39.83049768,-92.56453089,Missouri,covid_3.csv,,0.975292588,1538,15,10173.976318053,,15
Madison,"Madison, Missouri, US",US,5/1/2021,37.47865134,-90.3467143,Missouri,covid_3.csv,,0.979791794,1633,16,13509.265387161,,16
Maries,"Maries, Missouri, US",US,5/1/2021,38.16193985,-91.92249662,Missouri,covid_3.csv,,1.261829653,634,8,7289.870070139,,8
Marion,"Marion, Missouri, US",US,5/1/2021,39.80601912,-91.62203062,Missouri,covid_3.csv,,1.247574161,3607,45,12642.832106555,,45
McDonald,"McDonald, Missouri, US",US,5/1/2021,36.62869595,-94.34867205,Missouri,covid_3.csv,,1.175976480,2381,28,10426.062967991,,28
Mercer,"Mercer, Missouri, US",US,5/1/2021,40.42212303,-93.5682959,Missouri,covid_3.csv,,0.668896321,299,2,8266.519214819,,2
Miller,"Miller, Missouri, US",US,5/1/2021,38.21450288,-92.42610898,Missouri,covid_3.csv,,2.136921250,2527,54,9863.772980991,,54
Mississippi,"Mississippi, Missouri, US",US,5/1/2021,36.82516239,-89.29505753,Missouri,covid_3.csv,,1.940401940,1443,28,10948.406676783,,28
Moniteau,"Moniteau, Missouri, US",US,5/1/2021,38.63571781,-92.57976951,Missouri,covid_3.csv,,1.741573034,1780,31,11033.969749566,,31
Monroe,"Monroe, Missouri, US",US,5/1/2021,39.49593978,-92.00043978,Missouri,covid_3.csv,,1.206030151,995,12,11510.874595095,,12
Montgomery,"Montgomery, Missouri, US",US,5/1/2021,38.94022054,-91.47000721,Missouri,covid_3.csv,,1.067961165,1030,11,8916.976885118,,11
Morgan,"Morgan, Missouri, US",US,5/1/2021,38.4181765,-92.88791859,Missouri,covid_3.csv,,2.519039250,1707,43,8275.561157706,,43
New Madrid,"New Madrid, Missouri, US",US,5/1/2021,36.59666326,-89.66070007,Missouri,covid_3.csv,,2.038880986,2109,43,12350.667603654,,43
Newton,"Newton, Missouri, US",US,5/1/2021,36.90519407,-94.3394104,Missouri,covid_3.csv,,1.428027418,5252,75,9018.476543719,,75
Nodaway,"Nodaway, Missouri, US",US,5/1/2021,40.36079813,-94.88133008,Missouri,covid_3.csv,,0.930059524,2688,25,12167.300380228,,25
Oregon,"Oregon, Missouri, US",US,5/1/2021,36.68710164,-91.4033755,Missouri,covid_3.csv,,0.377833753,794,3,7541.077025359,,3
Osage,"Osage, Missouri, US",US,5/1/2021,38.46036182,-91.8613635,Missouri,covid_3.csv,,0.928792570,1615,15,11861.917003305,,15
Ozark,"Ozark, Missouri, US",US,5/1/2021,36.64916339,-92.44459066,Missouri,covid_3.csv,,2.643856921,643,17,7008.938303902,,17
Pemiscot,"Pemiscot, Missouri, US",US,5/1/2021,36.2130572,-89.78742322,Missouri,covid_3.csv,,1.902346227,1577,30,9977.855109143,,30
Perry,"Perry, Missouri, US",US,5/1/2021,37.70660776,-89.82741088,Missouri,covid_3.csv,,1.359311282,2207,30,11533.235785953,,30
Pettis,"Pettis, Missouri, US",US,5/1/2021,38.72798918,-93.28471706,Missouri,covid_3.csv,,1.530011769,5098,78,12040.907909965,,78
Phelps,"Phelps, Missouri, US",US,5/1/2021,37.87736118,-91.79351727,Missouri,covid_3.csv,,3.387605042,3808,129,8543.288537904,,129
Pike,"Pike, Missouri, US",US,5/1/2021,39.34310674,-91.16980779,Missouri,covid_3.csv,,1.348314607,1780,24,9725.713036827,,24
Platte,"Platte, Missouri, US",US,5/1/2021,39.38154439,-94.77068479,Missouri,covid_3.csv,,1.138014528,4130,47,3955.256756498,,47
Polk,"Polk, Missouri, US",US,5/1/2021,37.6162296,-93.39828174,Missouri,covid_3.csv,,1.052957572,3229,34,10043.858284861,,34
